stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,rockGrass3,flowerS3,rockGrass2,flowerS1,rockFlower1,grass3,flowerL1,rockFlower1,rockGrass3,rockFlower1,flowerL1,grass2,grass3,flowerS1,rockFlower2,dirtwall,grass1,grass1,rockGrass3,flowerS1,grass1,rockFlower1,rockGrass3,rockGrass2,rockFlower1,rockGrass3,grass2,rockGrass3,rockGrass3,rockFlower1,grass3,rockFlower1,flowerL1,grass1,leaves,rockGrass2,grass1,dirtwall,rockFlower1,rockFlower2,grass1,rockGrass2,leaves,grass2,flowerL1,rockFlower1,grass2,grass1,grass3,rockGrass2,rockFlower2,rockFlower1,rockFlower1,flowerL1,dirtwall,dirtwall,flowerS1,rockGrass2,rockGrass1,rockFlower2,grass1,flowerS1,flowerL1,leaves,flowerS3,rockFlower2,rockGrass2,grass2,rockGrass2,rockFlower1,rockGrass3,grass1,grass1,rockGrass3,grass1,flowerS3,grass2,rockFlower1,rockFlower1,grass2,flowerS1,rockGrass3,grass1,rockGrass3,rockFlower2,grass2,flowerL1,rockGrass2,rockGrass1,flowerS3,grass1,leaves,rockGrass2,rockGrass3,flowerL1,flowerL1,leaves,flowerS3,grass3,rockGrass2,flowerS1,flowerS1,leaves,rockGrass2,rockFlower1,rockFlower2,leaves,leaves,flowerS1,leaves,rockGrass3,flowerS1,grass2,flowerS1,rockGrass1,grass1,rockFlower1,leaves,rockGrass2,rockGrass2,rockFlower1,leaves,flowerL1,grass1,flowerL1,rockGrass2,flowerL1,rockFlower1,rockFlower2,rockFlower1,rockGrass1,grass1,rockGrass3,dirtwall,dirtwall,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,water,water,water,water,water,water,water,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,rockFlower1,grass2,flowerS3,rockFlower2,rockFlower1,rockFlower2,leaves,grass1,flowerL1,leaves,flowerL1,grass2,rockFlower1,rockFlower2,rockGrass2,dirtwall,rockFlower2,flowerS1,flowerS1,leaves,grass1,rockFlower2,grass2,rockGrass3,rockGrass3,leaves,flowerS3,rockGrass2,rockGrass3,flowerS3,grass3,rockGrass1,flowerL1,flowerS3,grass3,flowerS3,rockGrass3,rockGrass2,leaves,dirtwall,rockGrass2,grass3,rockFlower1,rockGrass2,flowerL1,rockGrass1,rockFlower1,grass1,rockGrass3,rockFlower2,leaves,flowerL1,rockGrass2,rockGrass3,rockFlower1,grass3,rockFlower2,dirtwall,dirtwall,dirtwall,dirtwall,flowerS3,grass1,grass1,rockGrass2,grass1,rockFlower2,flowerS3,grass2,grass1,grass3,leaves,flowerL1,rockFlower1,grass2,rockGrass2,rockFlower1,rockGrass3,leaves,rockGrass1,grass1,rockFlower1,grass1,flowerL1,leaves,rockGrass2,leaves,flowerS3,flowerS1,grass1,grass1,flowerS3,flowerS1,grass1,grass3,flowerL1,flowerS1,flowerL1,flowerS3,grass1,flowerS1,flowerS3,rockGrass1,flowerS1,rockFlower2,rockGrass3,flowerL1,grass1,rockGrass1,rockGrass3,grass1,flowerS3,rockGrass2,rockGrass3,leaves,rockFlower2,rockFlower1,grass2,rockGrass3,leaves,rockGrass2,flowerS1,rockGrass3,grass2,leaves,grass1,grass1,rockFlower1,rockGrass2,grass1,grass1,grass1,rockFlower2,leaves,rockFlower1,grass3,dirtwall,dirtwall,dirtwall,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,water,water,water,water,water,water,water,water,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,rockGrass1,rockGrass1,grass2,flowerS1,flowerL1,flowerL1,grass2,flowerS3,rockGrass2,grass2,grass1,flowerS3,leaves,grass3,rockGrass2,dirtwall,flowerL1,leaves,rockGrass3,grass1,grass1,flowerS3,leaves,rockGrass3,rockGrass1,grass1,rockFlower1,rockFlower1,grass2,flowerS1,rockGrass3,rockGrass3,rockFlower1,leaves,flowerL1,grass1,grass1,grass2,flowerL1,rockFlower1,flowerS1,dirtwall,rockGrass2,grass1,flowerL1,rockGrass3,flowerL1,grass1,leaves,rockFlower2,leaves,rockGrass3,grass2,rockGrass1,rockFlower2,flowerS1,flowerS1,flowerS1,flowerL1,grass2,grass1,grass3,dirtwall,dirtwall,dirtwall,flowerS3,grass3,flowerS1,rockFlower1,rockFlower2,grass2,rockGrass2,grass1,flowerS3,flowerS3,grass2,flowerS3,flowerS1,rockGrass1,rockGrass2,grass3,grass2,rockFlower2,grass1,grass3,flowerS3,leaves,grass3,leaves,grass2,grass1,rockFlower2,rockGrass1,rockFlower2,rockFlower1,rockGrass2,leaves,grass3,grass1,rockFlower2,grass1,rockGrass3,flowerL1,rockGrass2,rockGrass1,grass3,flowerL1,grass1,grass1,rockFlower1,rockFlower2,flowerS3,grass1,rockGrass2,grass1,rockFlower1,rockGrass1,rockGrass3,rockGrass2,rockFlower1,rockFlower2,leaves,rockFlower1,rockFlower2,grass2,rockGrass3,grass3,rockGrass2,rockFlower2,flowerS3,grass1,grass1,rockGrass3,rockGrass2,grass3,flowerS3,flowerL1,grass3,rockFlower2,grass2,dirtwall,dirtwall,stone,stone,stone,stone,stone,stone,stone,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,grass1,grass2,flowerS1,grass2,flowerS1,flowerL1,leaves,grass1,grass3,rockGrass3,rockGrass3,rockGrass2,grass2,rockGrass2,grass2,grass1,dirtwall,leaves,leaves,flowerS1,leaves,grass1,grass2,rockGrass3,flowerL1,flowerS1,rockFlower1,flowerL1,rockFlower1,rockFlower2,grass3,grass1,leaves,rockFlower2,rockGrass2,flowerS1,flowerL1,rockFlower1,rockGrass3,flowerS3,flowerL1,grass1,rockGrass1,rockFlower2,dirtwall,flowerL1,leaves,rockFlower1,grass2,rockGrass2,rockGrass3,grass2,rockFlower1,flowerL1,rockGrass2,rockFlower1,rockFlower2,rockGrass3,grass1,rockGrass1,leaves,leaves,rockFlower2,leaves,flowerS1,flowerS3,grass1,dirtwall,dirtwall,dirtwall,dirtwall,rockFlower2,rockFlower1,rockGrass3,leaves,rockGrass2,flowerS1,rockGrass2,rockGrass2,rockGrass2,rockFlower1,rockGrass3,flowerS3,grass2,flowerS3,grass1,grass1,grass1,rockFlower1,flowerS1,flowerS3,rockFlower2,grass3,grass1,grass1,rockFlower2,grass1,rockFlower1,grass3,flowerS1,rockGrass1,flowerS3,rockGrass3,leaves,rockFlower2,flowerS1,grass1,grass1,flowerS1,rockGrass3,leaves,flowerS1,rockGrass2,flowerL1,grass1,grass2,grass1,rockFlower2,grass3,rockGrass2,grass3,rockGrass3,flowerS1,grass1,flowerS1,grass2,grass1,rockGrass3,rockFlower1,rockFlower1,rockGrass3,leaves,rockFlower2,grass3,rockFlower2,grass3,grass1,grass1,leaves,grass1,rockGrass3,grass1,rockFlower2,flowerL1,dirtwall,dirtwall,dirtwall,stone,stone,stone,stone,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,water,water,water,water,water,water,water,water,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,grass1,rockFlower1,grass2,leaves,rockFlower1,grass2,flowerS1,flowerS3,flowerS1,rockFlower2,rockFlower1,rockGrass3,flowerS1,grass1,grass1,rockFlower2,flowerS3,dirtwall,grass3,rockGrass1,grass1,grass3,leaves,grass3,rockGrass2,rockFlower1,leaves,rockGrass3,rockGrass1,grass1,grass3,rockGrass2,rockGrass2,grass1,rockGrass3,flowerS1,rockGrass2,flowerL1,grass3,rockGrass2,rockGrass3,rockFlower2,rockFlower2,leaves,grass2,leaves,rockFlower1,dirtwall,grass2,flowerS3,rockGrass2,leaves,grass1,rockGrass3,grass3,rockFlower2,rockFlower2,flowerL1,rockFlower2,leaves,rockGrass1,flowerS1,rockFlower1,rockGrass3,rockGrass2,flowerS1,grass2,flowerS1,flowerS1,grass1,rockGrass2,flowerS3,grass1,dirtwall,dirtwall,dirtwall,dirtwall,rockGrass1,flowerS3,flowerL1,flowerS1,flowerL1,rockFlower1,flowerS1,flowerS3,grass3,leaves,grass1,rockFlower1,flowerL1,rockFlower2,rockGrass3,flowerL1,rockGrass2,flowerS1,flowerS3,rockGrass2,leaves,rockGrass1,flowerS3,grass2,flowerL1,flowerS1,rockGrass2,leaves,flowerS1,rockFlower1,rockGrass2,rockGrass3,grass1,rockFlower2,flowerL1,rockGrass2,grass2,rockGrass2,rockGrass1,grass1,rockFlower2,rockFlower2,rockGrass1,grass1,flowerL1,rockFlower2,rockGrass3,grass1,rockGrass3,rockFlower2,grass2,leaves,flowerL1,grass1,grass1,rockGrass2,grass1,rockGrass1,rockGrass2,flowerL1,grass1,rockGrass2,rockGrass1,grass1,leaves,leaves,flowerL1,rockGrass2,grass3,rockFlower2,leaves,rockFlower1,dirtwall,dirtwall,dirtwall,stone,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,water,water,water,water,water,water,water,water,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,rockFlower1,rockGrass2,flowerS3,flowerS3,rockGrass3,rockFlower1,rockFlower2,flowerS1,grass2,rockFlower1,grass1,flowerS3,grass1,flowerS1,rockFlower1,rockFlower1,leaves,dirtwall,rockGrass2,rockGrass1,flowerL1,rockGrass1,grass1,leaves,rockGrass1,flowerS3,grass3,rockFlower1,rockGrass2,rockGrass1,flowerL1,rockGrass3,flowerS1,flowerS3,rockGrass3,grass3,flowerS3,grass1,grass2,grass1,rockGrass2,rockFlower2,rockGrass1,flowerS3,rockGrass3,rockFlower2,rockFlower1,grass3,rockFlower1,dirtwall,grass2,rockGrass2,grass3,grass1,rockGrass2,leaves,rockGrass3,grass2,rockGrass3,rockFlower2,rockGrass1,flowerL1,grass2,grass1,rockGrass1,grass1,rockFlower1,flowerS3,grass1,flowerL1,leaves,flowerS1,flowerS1,leaves,leaves,grass2,flowerS3,rockFlower2,dirtwall,dirtwall,dirtwall,flowerL1,rockFlower2,rockGrass3,grass3,grass2,grass3,flowerS1,grass1,rockGrass3,rockGrass3,flowerL1,flowerL1,flowerL1,rockGrass2,rockGrass2,flowerS3,rockGrass1,grass1,grass1,rockGrass3,flowerS3,flowerS1,flowerL1,grass1,rockGrass2,rockGrass2,leaves,rockGrass1,leaves,grass2,leaves,grass2,grass1,grass1,rockGrass1,rockGrass2,leaves,grass3,grass3,flowerS3,grass1,rockFlower1,flowerS1,flowerS1,rockGrass1,grass3,rockFlower1,flowerS1,grass2,rockGrass2,grass1,rockFlower2,grass2,leaves,flowerS1,rockFlower1,flowerS1,rockFlower2,flowerL1,grass2,rockFlower2,rockFlower1,flowerS1,flowerL1,grass2,flowerS3,rockFlower2,rockGrass1,flowerS1,rockGrass3,grass2,grass1,dirtwall,stonestair,dirtwall,stone,stone,stone,stone,stone,stone,stone,water,water,water,water,water,water,water,water,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,rockGrass2,flowerL1,flowerS1,grass2,grass2,grass1,grass3,flowerS3,grass3,rockGrass3,grass2,flowerL1,grass1,rockGrass2,flowerS3,grass3,flowerS3,leaves,dirtwall,flowerS3,rockGrass3,leaves,grass1,rockGrass3,flowerS1,rockFlower1,flowerL1,grass1,rockFlower2,rockFlower2,grass1,rockFlower2,rockFlower2,rockGrass2,grass1,grass1,grass1,grass1,flowerS3,grass2,rockFlower2,grass1,flowerL1,grass3,grass1,flowerS3,flowerS3,flowerS1,grass2,rockFlower1,grass2,flowerS3,dirtwall,flowerS1,flowerS3,rockFlower2,flowerL1,grass1,rockGrass3,flowerS1,rockGrass1,flowerS3,rockGrass2,flowerS3,rockGrass1,grass3,grass1,flowerS1,rockGrass1,grass1,rockGrass1,grass3,rockGrass1,rockFlower2,flowerL1,grass1,rockGrass3,grass1,grass3,rockFlower1,grass3,rockGrass3,flowerS1,dirtwall,dirtwall,dirtwall,dirtwall,rockFlower2,flowerS1,rockFlower1,grass3,grass3,grass1,rockGrass3,rockFlower2,grass1,grass2,rockGrass1,flowerS3,rockGrass3,flowerS1,rockFlower1,rockGrass2,rockGrass1,flowerS1,leaves,rockGrass2,grass2,grass1,rockGrass1,grass3,rockGrass3,leaves,flowerS1,flowerS1,grass3,rockFlower1,flowerS3,grass3,rockFlower1,rockFlower1,flowerS1,grass1,rockFlower1,rockGrass2,grass1,grass1,rockFlower1,grass3,rockFlower1,rockGrass2,rockGrass1,grass3,grass1,rockGrass1,rockFlower1,rockGrass1,grass1,grass1,grass1,rockGrass2,grass3,rockFlower2,grass3,flowerS1,flowerL1,rockFlower1,rockGrass1,grass1,flowerL1,leaves,grass1,flowerS1,flowerL1,rockGrass3,grass1,stonebrickfloor,rockFlower1,dirtwall,dirtwall,stone,stone,stone,stone,stone,stone,water,water,water,water,water,water,water,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,grass1,rockGrass1,flowerS1,flowerS1,grass1,flowerS3,leaves,rockFlower2,flowerL1,rockGrass2,rockFlower1,flowerS1,grass1,grass3,rockGrass3,rockFlower1,rockGrass2,grass1,leaves,rockGrass1,grass2,leaves,grass2,rockGrass2,dirtwall,rockGrass2,flowerL1,grass1,rockGrass2,grass1,rockGrass3,grass1,rockFlower1,rockFlower2,rockGrass3,flowerL1,rockFlower1,rockGrass1,rockFlower2,rockFlower2,flowerS3,rockGrass2,grass1,rockFlower1,rockGrass1,flowerS3,flowerS3,flowerS3,rockGrass3,flowerL1,rockGrass2,grass1,grass1,grass1,grass2,rockFlower2,rockFlower1,grass3,rockFlower2,grass2,dirtwall,grass1,flowerL1,rockGrass2,rockGrass2,rockGrass3,grass1,grass1,rockGrass1,grass2,grass2,rockFlower1,grass1,leaves,flowerS1,flowerS1,rockGrass1,flowerL1,flowerS1,leaves,rockFlower2,rockGrass2,flowerL1,rockFlower1,leaves,rockFlower2,rockGrass3,rockFlower2,rockFlower1,flowerL1,rockGrass2,flowerS3,flowerS3,rockGrass2,dirtwall,dirtwall,dirtwall,grass1,grass1,grass3,flowerL1,rockFlower1,rockGrass1,grass3,flowerS3,rockGrass3,flowerS1,leaves,rockGrass2,grass1,grass2,grass1,grass3,rockGrass1,grass2,grass2,grass1,rockGrass2,flowerL1,grass2,flowerS3,grass2,rockGrass3,flowerL1,leaves,rockFlower1,rockGrass1,rockGrass1,rockGrass3,rockGrass3,rockFlower1,rockGrass1,rockFlower1,rockGrass1,rockGrass3,flowerL1,rockGrass3,leaves,grass1,flowerS3,grass1,grass1,flowerL1,flowerL1,grass1,grass2,rockFlower1,leaves,flowerL1,flowerS3,rockGrass3,grass3,grass1,grass1,flowerS1,rockFlower2,flowerS1,rockGrass1,rockGrass3,flowerS3,grass1,rockGrass3,flowerS3,stonebrickfloor,rockGrass1,grass1,rockFlower1,dirtwall,dirtwall,dirtwall,stone,stone,stone,water,water,water,water,water,water,water,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,rockGrass3,rockGrass3,grass3,flowerS3,flowerS1,grass1,rockGrass3,rockFlower2,grass1,grass1,grass1,grass1,grass2,flowerS3,rockFlower2,flowerS1,flowerS3,grass2,rockGrass1,flowerS1,rockFlower2,rockFlower1,rockFlower2,rockGrass1,dirtwall,rockFlower1,rockGrass2,rockGrass1,grass1,rockFlower2,rockFlower2,rockGrass2,grass2,rockFlower2,rockGrass1,grass1,rockGrass3,rockGrass2,flowerS1,flowerS3,grass1,rockGrass3,flowerL1,rockGrass3,flowerS3,flowerS1,rockGrass3,grass1,rockFlower1,grass2,rockFlower2,leaves,rockFlower1,flowerS3,flowerL1,rockFlower1,grass1,grass2,rockGrass1,rockGrass2,grass3,rockGrass1,dirtwall,flowerS1,rockGrass3,flowerL1,grass3,rockGrass3,rockGrass2,rockFlower1,leaves,rockFlower1,flowerS3,grass1,flowerS3,rockGrass1,flowerL1,rockFlower1,flowerS3,flowerS1,rockGrass2,grass2,rockFlower1,rockGrass3,grass1,grass1,rockGrass1,grass1,rockGrass1,rockGrass2,rockGrass3,grass3,grass3,rockGrass1,flowerL1,rockGrass2,flowerL1,rockGrass3,dirtwall,dirtwall,dirtwall,dirtwall,flowerS3,rockFlower1,rockGrass1,rockGrass2,grass3,grass2,leaves,rockFlower2,leaves,rockGrass3,grass1,rockFlower2,rockGrass2,grass1,rockFlower1,grass1,grass1,flowerS3,grass3,rockGrass2,rockGrass3,rockGrass2,rockGrass2,grass2,rockFlower1,grass1,leaves,grass3,grass1,flowerS1,leaves,grass2,flowerL1,grass1,grass1,leaves,rockFlower1,rockGrass3,flowerS1,grass1,grass1,flowerS3,grass3,rockGrass2,grass3,grass2,rockGrass3,grass1,rockFlower2,rockFlower2,rockGrass2,grass3,flowerS1,rockFlower1,rockGrass1,flowerS3,grass3,grass2,flowerS1,rockFlower2,rockGrass3,flowerS3,stonebrickfloor,flowerS3,rockGrass3,grass1,leaves,grass2,rockGrass1,dirtwall,dirtwall,dirtwall,waterfall,waterfall,waterfall,waterfall,waterfall,waterfall,waterfall,dirtwall,dirtwall,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,leaves,rockGrass3,rockGrass3,rockFlower2,rockGrass3,leaves,grass2,grass3,rockGrass2,rockGrass1,rockGrass2,flowerS1,grass3,grass3,grass3,leaves,flowerS1,grass1,grass1,leaves,rockGrass2,grass1,rockGrass1,rockFlower2,rockFlower2,dirtwall,rockFlower1,grass2,rockGrass3,flowerL1,rockFlower1,grass3,grass3,rockGrass2,leaves,rockGrass3,grass1,rockFlower2,grass3,rockGrass2,leaves,rockGrass3,rockGrass1,rockFlower2,flowerL1,grass2,rockGrass2,rockGrass1,rockGrass2,rockGrass2,flowerL1,rockGrass1,rockGrass3,grass1,flowerS3,rockGrass1,grass3,rockGrass3,rockFlower1,grass1,rockGrass1,flowerS1,leaves,rockGrass2,rockFlower2,dirtwall,flowerL1,grass1,grass1,grass1,flowerS3,grass1,grass1,flowerS3,grass3,flowerS3,flowerL1,flowerS3,grass3,flowerS3,rockFlower1,rockGrass3,flowerS1,flowerS1,flowerS1,leaves,rockGrass1,grass2,rockGrass1,rockGrass1,rockGrass3,grass3,rockGrass1,grass3,leaves,flowerS3,flowerL1,flowerS3,grass2,rockFlower1,grass1,grass3,grass3,grass1,dirtwall,dirtwall,dirtwall,dirtwall,rockGrass1,rockGrass2,grass2,rockFlower1,rockGrass2,grass3,rockFlower2,flowerS3,rockFlower2,rockFlower1,grass3,grass1,grass1,grass2,flowerS3,rockGrass3,grass2,rockGrass3,grass2,grass2,rockGrass2,grass1,grass2,grass3,rockFlower2,grass1,flowerS1,rockFlower1,grass1,rockGrass1,grass1,rockFlower2,flowerS3,flowerS3,flowerL1,flowerL1,grass2,rockGrass1,flowerL1,rockGrass3,grass1,rockFlower1,rockGrass1,grass1,flowerS1,rockGrass3,flowerS3,flowerS1,flowerS1,flowerL1,leaves,grass1,flowerS3,rockFlower2,flowerL1,rockGrass2,rockGrass3,grass1,stonebrickfloor,flowerL1,flowerL1,flowerS1,rockFlower1,flowerS1,rockFlower2,rockGrass2,rockFlower2,rockGrass3,water,water,water,water,water,water,water,rockGrass3,grass2,dirtwall,dirtwall,dirtwall,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stonebrickfloor,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone
